VIDEOGAME_ID,NAME,RELEASE_DATE,REQUIRED_AGE,PRICE,POSITIVE_RATINGS,NEGATIVE_RATINGS
448400,Hidden Object 6-in-1 bundle,2016-03-16,0,8.99,82,17
448440,Bizarre Earthquake,2016-05-11,0,1.69,218,157
448450,Forever Lost: Episode 1,2019-03-04,0,2.89,4,0
448470,Bacteria,2016-03-23,0,0.79,154,124
448480,Caravanserail,2016-03-10,0,1.99,27,19
448500,Lil Walker,2016-04-06,0,2.79,27,3
448510,Overcooked,2016-08-03,0,12.99,6653,650
448520,Deranged Rabbits,2016-07-29,0,3.99,35,1
448530,Squares Route,2016-03-18,0,2.79,40,6
448540,Terror Lab,2016-03-16,0,2.79,43,24
448550,Minimal,2016-12-16,0,2.09,16,1
448560,Mind Games,2016-03-04,0,1.99,104,35
448570,Origin Of Destiny: Crimson Awakening,2016-04-01,0,0,87,32
448580,Dead End Road,2016-07-08,0,1.99,134,17
448610,Draw Rider,2016-03-31,0,1.69,87,37
448620,Rebirth of Island,2016-11-04,0,3.99,58,37
448630,Rabiez: Epidemic,2016-03-04,0,1.59,41,69
448650,GEO Master,2016-05-06,0,1.99,22,6
448660,Shake Your Money Simulator 2016,2016-03-28,0,0.79,433,253
448670,Pinball HD Collection,2016-08-03,0,14.99,20,16
448690,Lionessy Story,2017-06-03,0,3.99,32,20
448710,VirZOOM Arcade,2016-06-30,0,0,20,1
448720,Puzzle Box,2016-04-22,0,6.99,26,6
448730,"Imhotep, Pyramid Builder",2016-05-06,0,5.59,8,4
448750,Infinity Saga,2016-02-29,0,1.99,18,6
448780,Sixtieth Kilometer,2016-08-25,0,0.79,1045,318
448790,Infinity Wings - Scout & Grunt,2016-03-11,0,1.99,27,16
448800,Semispheres,2017-02-14,0,6.99,46,2
448810,Torgars Quest,2016-05-31,0,4.79,8,1
448820,Planet in the Shadows,2016-04-15,0,2.79,15,7
448830,ASMR Universe,2016-03-03,0,1.99,75,23
448850,Overload,2018-05-31,0,23.79,914,39
448910,Axes and Acres,2016-04-07,0,6.99,69,16
448930,About Elise,2017-09-26,0,0,77,24
448940,Envoy 2,2016-06-16,0,0.79,60,78
448960,"I, Hope",2018-02-21,0,7.19,24,6
448980,The Divergent Series: Allegiant VR,2016-03-17,0,0,61,34
449000,Steno Arcade,2016-03-30,0,0,126,42
449020,The Bottom of the Well,2016-03-03,0,0,388,59
449040,Jesus Christ RPG Trilogy,2016-03-18,0,0,1043,201
449050,Rock Paper Scissors Champion,2016-03-02,0,0,227,221
449060,Cellar,2016-03-23,0,0.79,113,25
449070,YEARN Tyrants Conquest,2018-04-06,0,7.19,2,7
449090,Zombie Parking,2016-04-14,0,0.79,54,18
449100,City of the Shroud,2018-08-09,0,15.49,15,5
449120,Nanobots,2016-03-15,0,2.89,10,5
449130,ENGAGE,2018-12-18,0,0,33,8
449140,Istrolid,2016-05-06,0,0,1899,276
449150,PataNoir,2016-06-01,0,6.99,9,1
449160,Land it Rocket,2017-02-24,0,1.99,6,1
449170,Gnomes Garden 2,2016-05-18,0,3.99,51,2
449180,Meld,2016-05-11,0,6.99,27,1
449200,Calcu-Late,2016-03-18,0,0.79,172,124
449210,Verdict Guilty - 유죄 평결,2016-06-13,0,3.99,311,64
449220,A grande bagunça espacial - The big space mess,2016-04-05,0,0.79,639,386
449240,Stormworm+,2016-05-20,0,3.99,18,0
449250,A Little Lily Princess,2016-05-19,0,10.99,183,13
449300,Planar Conquest,2016-05-30,0,14.99,225,143
449320,Dino Eggs: Rebirth,2016-06-08,0,7.19,12,6
449330,Grid Masters,2016-05-31,0,4.99,7,3
449340,Serafinas Crown,2016-03-15,0,5.59,26,10
449350,Backstreets of the Mind,2016-03-04,0,1.99,10,6
449420,Minis Magic World,2016-05-12,0,4.99,6,1
449440,The Big Elk,2016-05-24,0,3.19,155,44
449450,SPLIT BULLET,2016-10-31,0,2.89,40,3
449460,Commands & Colors: The Great War,2017-01-19,0,14.99,39,22
449470,Atulos Online,2016-04-30,0,0,161,73
449500,Hush Hush - Unlimited Survival Horror,2016-03-25,0,1.69,2,5
449510,The Crows Eye,2017-03-20,0,3.99,83,21
449520,Rush for gold: California,2016-03-09,0,2.79,24,13
449530,Grand Pigeons Duty,2016-08-05,0,2.89,404,102
449540,Theres Poop In My Soup,2016-03-14,0,0.79,3256,459
449550,Chicken Invaders 2,2016-03-04,0,2.89,97,4
449560,Space Ranger ASK,2016-08-25,0,5.99,7,1
449640,Bloody Zombies,2017-09-11,0,10.99,45,16
449690,Fatal Fight,2016-06-10,0,1.99,47,13
449700,Ariel,2017-07-11,0,6.99,10,2
449710,REDCON,2016-04-22,0,4.79,261,94
449730,Ahnayro: The Dream World,2016-12-01,0,3.99,147,16
449760,Tenrow,2016-04-08,0,1.99,121,26
449770,Legend of Moros,2016-03-03,0,3.99,6,0
449780,Jacob,2016-07-18,0,0,19,62
449800,Attack on Titan / A.O.T. Wings of Freedom,2016-08-26,18,49.99,2501,479
449820,Daughter of Shadows: An SCP Breach Event,2016-04-04,0,0.79,47,35
449940,! That Bastard Is Trying To Steal Our Gold !,2016-03-03,0,2.89,17,46
449960,Book of Demons,2018-12-13,0,19.99,5312,389
450020,DAMAGE CONTROL,2016-04-05,0,0.79,11,12
450030,Worst Case Z,2016-04-15,0,9.99,27,17
450040,Stealth Labyrinth,2016-04-29,0,1.99,16,13
450050,Yon Paradox,2016-05-06,0,1.99,28,18
450060,Insane Decay of Mind: The Labyrinth,2016-05-06,0,1.99,24,22
450110,Amigdala,2016-03-28,0,4.79,74,33
450120,Capitalism Plus,2016-03-22,0,4.79,44,10
450140,Seven Kingdoms: Ancient Adversaries,2016-03-22,0,4.79,57,1
450150,Campgrounds: The Endorus Expedition Collectors Edition,2016-03-03,0,6.99,1,0
450170,BOOR,2017-02-14,0,3.99,106,15
450190,MAZE LORD,2016-06-17,0,3.99,159,44
450220,Overload Playable Teaser 3.0,2016-03-07,0,0,600,34
450250,Aegis of Earth: Protonovus Assault,2016-07-18,0,14.99,17,11
450290,Assault on Arnhem,2016-03-11,0,6.99,22,18
450390,The Lab,2016-04-05,0,0,2926,145
450440,Creepy Castle,2016-10-31,0,10.99,93,12
450500,Ace of Seafood,2016-04-08,0,8.99,248,24
450540,"Hot Dogs, Horseshoes & Hand Grenades",2016-04-05,0,14.99,3054,99
450570,Roadworks Simulator,2016-06-09,0,3.99,5,12
450590,Safety Driving Simulator: Car,2016-05-04,0,3.99,12,20
450600,Safety Driving Simulator: Motorbike,2016-05-04,0,3.99,5,9
450630,Woeful Woebots,2018-08-31,0,6.99,11,4
450650,Polyology,2016-03-28,0,0.79,20,1
450670,Table Top Racing: World Tour,2016-05-25,0,7.19,349,115
450700,The Spatials: Galactology,2018-04-18,0,9.99,140,42
450740,Mind Unleashed,2016-05-05,0,1.99,19,13
450850,Cube Land Arena,2019-03-08,0,0.79,38,42
450860,Andarilho,2017-05-05,0,0.79,201,140
450950,Danmaku Unlimited 3,2017-03-09,0,6.99,108,13
451000,Ember Kaboom,2016-06-03,0,2.09,96,16
451010,Kittypocalypse,2016-08-15,0,10.99,125,14
451020,Battle Chasers: Nightwar,2017-10-03,0,24.99,2987,375
451060,Wincars Racer,2016-11-18,0,8.99,7,4
451080,Giant Cop: Justice Above All,2017-05-30,0,18.99,21,5
451100,Cubikolor,2016-05-20,0,6.39,31,1
451130,Khan: Absolute Power,2016-03-18,0,0,86,75
451140,Drawn®: Dark Flight™ Collectors Edition,2016-03-08,0,6.99,12,6
451200,Candlelight,2016-03-15,0,6.99,16,5
451210,Rocket Shooter,2016-03-31,0,4.99,2,4
451230,Wartune,2016-08-15,0,0,35,38
451340,Gold Rush: The Game,2017-10-13,0,15.49,3176,1787
451350,Tropical Fish Shop 2,2016-03-09,0,2.79,13,6
451360,Fenrisulfr Puzzle,2018-02-17,0,0,22,5
451400,Meridian: Squad 22,2016-08-11,0,10.99,63,24
451520,theBlu,2016-04-05,0,6.99,837,146
451540,Snakes on an Extradimensional Plane,2016-12-05,0,1.99,6,0
451570,Demetrios - The BIG Cynical Adventure,2016-05-31,0,7.99,144,19
451600,CounterAttack,2019-03-11,0,11.39,150,18
451630,Brute,2017-05-17,0,4.99,23,3
451640,C14 Dating,2016-04-22,0,14.99,32,5
451650,Whirligig VR Media Player,2016-04-03,0,2.79,244,64
451660,Trucker,2016-10-21,0,1.59,24,27
451670,War Birds: WW2 Air strike 1942,2016-03-18,0,2.79,37,26
451700,Secrets of Deep Earth Shrine,2016-05-03,0,4.79,4,4
451760,Highway Blossoms,2016-06-17,0,10.29,1207,67
451780,Trillion: God of Destruction,2016-11-07,0,15.49,237,79
451800,End Of The Mine,2016-10-28,0,0.79,6,5
451830,One way to exit,2016-03-12,0,1.59,87,21
451840,Out of Ammo,2016-09-14,0,10.99,517,92
451870,Nighttime Terror VR: Dessert Defender,2016-04-04,0,3.99,10,6
451880,Catch a Falling Star,2016-03-30,0,0.79,360,137
451900,WizardCraft,2016-05-27,0,5.59,19,9
451920,Thorne - Death Merchants,2016-03-25,0,2.89,167,32
451930,qrth-phyl,2018-07-19,0,3.99,7,1
451950,EEP Train Simulator Mission,2017-04-05,0,14.99,2,8
451960,The Secret of Pineview Forest,2016-10-31,0,0,50,44
451980,The Body VR: Journey Inside a Cell,2016-10-03,0,0,186,14
451990,Cranks and Goggles,2016-12-21,0,1.69,84,36
452000,Military Life: Tank Simulator,2016-06-01,0,3.99,9,23
452060,Caveblazers,2017-05-24,0,6.99,1389,192
452120,Midvinter,2016-05-05,0,3.99,49,9
452180,One Clone Left,2016-08-12,0,5.59,2,0
452230,Spellstone,2016-11-14,0,0,204,112
452240,Dawn of the Robot Empire,2016-04-11,0,4.79,8,0
452320,Party Saboteurs: After Party,2016-10-20,0,6.99,28,15
452340,Ians Eyes,2016-09-01,0,6.99,46,22
452410,Damsel,2018-10-19,0,14.99,39,1
452420,Koihime Enbu 恋姫†演武,2016-05-19,0,3.99,190,31
452440,Flowers -Le volume sur printemps-,2016-08-17,0,14.99,545,13
452450,Rising Islands,2016-08-02,0,6.99,63,37
452490,The Cubicle.,2016-04-05,0,0,469,70
452510,UNDER NIGHT IN-BIRTH Exe:Late,2016-07-12,0,22.99,652,45
452540,Skylar & Plux: Adventure On Clover Island,2017-05-19,0,11.99,270,41
452570,Battle Chef Brigade Deluxe,2017-11-20,0,15.49,1025,34
452650,The Rebel,2016-07-15,0,0.79,22,25
452710,Realities,2016-04-05,0,0,168,50
452860,Mad Bullets,2016-06-10,0,2.09,192,17
452920,Laser Disco Defenders,2016-10-06,0,6.99,32,4
452930,Insane,2016-03-31,0,5.59,6,11
452970,Asemblance,2016-06-21,0,5.79,71,34
453000,Wave Beta,2017-04-12,0,0,364,21
453030,The Fifth Expedition,2016-04-07,0,6.99,11,5
453090,Parkitect,2018-11-29,0,23.79,1827,173
453100,Frederic: Resurrection of Music Directors Cut,2016-04-21,0,4.79,197,41
453130,Powargrid,2016-10-05,0,7.19,25,2
453220,BrambleLash,2017-09-13,0,6.99,10,2
453270,Madness Cubed,2016-05-12,0,1.69,267,104
453290,Awareness Rooms,2016-06-16,0,3.99,175,44
453300,A Healer Only Lives Twice,2016-06-02,0,3.99,94,23
453310,Blackwood Crossing,2017-04-04,0,11.99,260,53
453320,Vairons Wrath,2016-05-27,0,9.99,10,0
453340,Hustle Cat,2016-03-16,0,14.99,697,44
453350,Vaccine War,2016-03-20,0,5.59,20,8
453390,Dark Parables: The Little Mermaid and the Purple Tide Collectors Edition,2016-03-21,0,6.99,21,1
453470,Hacked,2016-11-01,0,0.79,4,2
453480,Shadowverse CCG,2016-10-27,0,0,5583,2008
453500,Frio - Lost in old town,2018-02-05,0,2.09,26,10
453510,One Man Is Not No Man,2016-03-18,0,2.79,26,3
453650,Marble Void,2016-04-12,0,3.99,17,3
453660,Rogue Contracts: Syndicate,2016-08-26,0,0.79,13,7
453670,The Lost Souls,2016-04-11,0,3.99,53,65
453680,MiniGolf Mania,2016-03-25,0,0,36,16
453690,Dark Quest 2,2018-03-06,0,5.79,193,40
453700,prog.1,2016-06-23,0,3.99,8,1
453710,TableTop Soccer,2016-04-22,0,0.79,87,21
453720,Last Will,2016-08-29,0,5.99,98,37
453730,Borstal,2016-03-22,0,1.99,16,11
453740,Spaceman Sparkles 3,2016-03-21,0,3.99,24,2
453750,Tyto Ecology,2016-04-14,0,5.19,225,74
453770,Forgotten Tales: Day of the Dead,2016-05-27,0,6.99,29,13
453780,Secrets of Magic: The Book of Spells,2016-10-20,0,6.99,25,1
453790,Candice DeBébés Incredibly Trick Lifestyle,2016-03-22,0,3.99,113,23
453810,Blasting Agent: Ultimate Edition,2016-08-17,0,1.99,17,12
453820,Hero Quest: Tower Conflict,2016-04-13,0,0.79,72,188
453830,Innoquous 5,2016-05-13,0,0.79,12,1
453850,Dear RED - Extended,2016-04-12,0,1.99,184,90
453870,Quantum Chess,2016-12-12,0,6.99,19,5
453880,Ninja Outbreak,2016-03-30,0,6.99,3,1
453890,Black Rose,2016-03-15,0,0,556,123
453910,Love is Dead,2018-05-31,0,8.99,17,1
453950,To Ash,2016-03-29,0,1.59,17,2
453960,Envy the Dead,2016-09-12,0,0.79,134,60
453980,Airstrike HD,2016-03-23,0,1.69,185,154
453990,Mibiblis Quest,2016-08-04,0,4.79,44,1
454030,Link,2016-04-22,0,3.99,26,16
454040,Jackal,2016-04-21,0,3.19,59,86
454060,Blueprint Tycoon,2016-05-13,0,1.99,760,177
454070,Boundel: The Second Era,2016-11-14,0,0,165,116
454080,Burst,2016-03-14,0,1.59,17,16
454100,Dungeon Escape,2016-05-27,0,2.79,375,108
454130,Nil-Ninjahtic: Ronin,2016-03-16,0,1.59,21,5
454140,First Person Tennis - The Real Tennis Simulator,2019-04-11,0,19.49,142,10
454150,Voxel Warfare Online,2016-04-19,0,3.99,433,345
454160,Dark Fear,2016-06-22,0,2.79,124,7
454170,XorceD - Sashiros Laedrum,2016-04-14,0,9.99,13,0
454180,CrazyCars3D,2016-06-14,0,1.99,134,69
454190,Cubicolor,2016-03-18,0,1.59,114,11
454200,Neon Hardcorps,2016-05-30,0,0.79,111,126
454220,The Temporal Invasion,2016-07-04,0,5.19,66,19
454230,SLG Remix,2016-06-01,0,1.99,8,23
454250,The Eyes of Ara,2016-07-19,0,10.99,242,36
454260,The HinterLands,2016-05-27,0,1.99,4,4
454320,[the Sequence],2016-03-30,0,1.59,108,8
454330,A Room Beyond,2017-06-13,0,5.59,14,3
454350,Days of War,2017-01-26,0,19.99,566,730
454380,Champions of Breakfast,2016-06-23,0,2.09,112,0
454390,Rally Copters,2016-08-10,0,4.99,4,0
454410,GIGA WRECKER,2017-02-06,0,14.99,388,69
454420,Mini Metal,2016-04-22,0,6.99,17,4
454430,Crystal Chip Collector,2016-03-21,0,3.99,3,8
454460,JiPS,2016-04-19,0,1.99,31,13
454480,Break Through: Artificial Maze,2016-07-12,0,0.79,8,2
454520,MilitAnt,2016-07-12,0,6.99,24,10
454530,Decisive Campaigns: Barbarossa,2016-04-29,0,29.99,81,8
454540,LuckCatchers,2016-11-15,0,0,407,338
454570,I Am Caligula,2016-03-25,0,0.79,33,20
454580,Spider Wars,2016-11-18,0,4.79,22,54
454600,Age of Cavemen,2016-05-24,0,0,302,239
454610,Demons Crystals,2016-04-21,0,3.99,35,16
454630,Button Frenzy,2016-07-08,0,3.99,13,1
454650,DRAGON BALL XENOVERSE 2,2016-10-27,0,39.99,9531,2495
454670,Piggy Princess,2016-03-19,0,2.79,25,23
454690,Cyber City 2157: The Visual Novel,2016-05-04,0,4.79,101,73
454700,Shiny Gauntlet,2016-08-03,0,0.79,8,12
454720,RAM BOE,2016-04-04,0,1.59,12,2
454730,World Of Undead,2016-07-22,0,3.99,3,5
454750,Aeternum,2017-07-18,0,4.79,6,3
454770,Mystic Melee,2017-09-19,0,10.99,19,4
454780,Atriage,2016-04-07,0,6.99,4,1
454870,Magic Quest,2016-05-06,0,1.59,28,14
454890,Project Starship,2016-04-05,0,0.79,361,66
454900,Amaranthine,2016-04-06,0,1.99,69,6
454910,Twin Saga,2017-09-01,0,0,406,182
454930,Under Zero,2017-03-02,0,3.19,251,502
454950,Mainlining,2017-01-26,0,10.29,170,41
454970,Gravity Den,2016-04-15,0,3.99,28,4
455000,The Lost,2016-08-17,12,4.79,39,24
455020,Jackpot Poker by PokerStars,2017-03-20,0,0,105,114
455080,Awakening: The Redleaf Forest Collectors Edition,2016-03-28,0,6.99,4,1
455100,Gerty,2018-12-03,0,13.49,11,2
455110,Pertinence,2016-03-25,0,2.79,24,9
455120,Stay Close,2016-10-14,0,5.99,252,185
455190,Domain Defense VR,2017-05-11,0,5.79,7,3
455200,The Battle for Sector 219,2016-06-02,0,4.99,17,11
455230,Bazaar,2016-03-28,0,3.99,10,3
455290,Dashing Dinos,2016-10-26,0,7.99,3,0
455310,Bloody Chronicles - New Cycle of Death Visual Novel,2018-12-13,0,15.49,26,3
455340,"Warhammer 40,000: Armageddon - Da Orks",2016-08-18,0,14.99,24,15
455400,PAC-MAN 256,2016-06-21,0,3.99,811,81
455440,Spell Fighter VR,2016-03-23,0,0,244,86
455480,Shift Orb,2016-11-01,0,3.99,0,1
455490,"Dont Die Dateless, Dummy!",2016-03-21,0,1.99,40,27
455590,Skedaddle,2016-06-17,0,1.99,19,6
455640,Edgar,2016-03-29,0,3.99,15,8
455690,Pixel Puzzles Junior,2017-02-17,0,6.99,50,5
455700,Big Buck Hunter Arcade,2016-10-25,0,6.99,19,21
455710,Project RPG Remastered,2017-01-10,0,0.79,56,98
455770,YamaYama,2017-07-12,0,6.99,10,2
455820,Omensight: Definitive Edition,2018-05-15,0,15.49,492,76
455830,FrightShow Fighter,2016-11-14,0,6.99,15,5
455910,STAR WARS™: Rogue Squadron 3D,2016-03-29,0,7.19,470,195
455940,Odd||Even,2016-04-06,0,0.79,49,40
455960,Domain Defense,2016-07-14,0,3.99,23,10
455970,Nokori,2016-03-25,0,0.79,22,20
455980,Judgment: Apocalypse Survival Simulation,2018-05-03,0,15.49,914,182
455990,Smash Pixel Racing,2016-06-20,0,1.99,3,2
456090,ZOMBIE TOWN AHHH,2017-06-22,0,2.79,4,11
456130,Space Scaven,2016-04-08,0,5.19,21,2
456160,Flag N Frag,2016-04-29,0,1.59,4,3
456170,Bannerman,2017-08-31,0,9.29,72,27
456180,The American Dream,2018-03-14,0,15.49,50,18
456420,Gunslinger Trainer,2016-04-05,0,2.99,1,6
456430,Christmas Adventure: Candy Storm,2016-04-01,0,1.59,218,24
456440,The Orphan Dreams,2016-04-27,0,2.89,27,15
456450,Jaunt VR - Experience Cinematic Virtual Reality,2016-03-28,0,0,19,22
456540,STAR WARS™: Rebel Assault I + II,2016-03-29,0,7.19,71,37
456660,Slime & Friends,2016-03-24,0,0.79,21,30
456670,Hand of Fate 2,2017-11-07,0,23.79,2446,378
456690,Weather Lord: Following the Princess Collectors Edition,2016-04-20,0,6.99,24,3
456740,Doctor Kvoraks Obliteration Game,2017-07-26,0,14.99,15,1
456750,The Room Three,2018-11-13,0,4.99,1216,38
456760,A dragon girl looks up at the endless sky,2016-10-27,0,6.99,25,3
456780,DUCATI - 90th Anniversary,2016-06-09,0,6.99,64,32
456810,Zombillie,2016-04-29,0,3.99,134,50
456830,Dual Core,2016-05-26,0,6.99,17,3
456920,Gary the Gull,2016-11-22,0,0,13,17
456980,Parallels Cross,2016-03-30,0,6.99,11,4
457010,StarsOne,2016-04-08,0,6.99,302,98
457130,Runes: The Forgotten Path,2018-11-14,0,21.99,31,5
457140,Oxygen Not Included,2017-05-18,0,18.99,16797,1205
457210,SEUM: Speedrunners from Hell,2016-07-28,0,10.99,1017,51
457230,Atlas Reactor VR Character Viewer,2016-04-05,0,0,30,3
457320,HoloBall,2016-04-25,0,10.99,394,36
457330,High Octane Drift,2016-10-14,0,0,2012,1932
457340,Dimensional,2016-12-14,0,3.99,38,8
457370,Alexas Wild Night,2017-12-13,0,5.19,25,4
457380,Storm VR,2017-03-23,0,1.59,61,22
457420,Surgeon Simulator VR: Meet The Medic,2016-04-05,0,0,157,47
457440,Watch This!,2016-09-23,0,3.19,491,183
457450,Defend Your Crypt,2016-07-21,0,1.99,27,8
457480,Domino Sky,2016-04-05,0,2.79,204,32
457490,"Forgotten, Not Lost - A Kinetic Novel",2016-04-01,0,1.59,171,24
457520,Moustache Mountain,2016-03-31,0,1.59,77,36
457530,My Lady,2016-03-28,0,0.79,105,24
457550,Bigscreen Beta,2016-04-28,0,0,975,127
457570,Camp Sunshine,2016-10-27,0,2.09,175,19
457580,The Visitor,2016-03-30,0,0.79,149,44
457590,Luna Online: Reborn,2017-10-17,0,0,153,125
457650,Stonehenge VR SANDBOX,2017-10-12,0,11.39,2,2
457660,Andromedum,2016-04-18,0,1.59,10,4
457670,Vrideo,2016-04-12,0,0,35,28
457680,OPUS: The Day We Found Earth,2016-04-22,0,5.99,547,87
457690,Hotel Blind,2016-04-05,0,1.59,8,33
457730,Mushroom Wars 2,2017-10-06,0,14.99,342,112
457760,The Signal From Tölva,2017-04-10,0,14.99,413,190
457770,Audio Arena,2016-07-25,0,4.99,20,3
457810,Sky to Fly: Soulless Leviathan,2016-07-22,0,2.79,57,16
457820,Outrage,2016-04-06,0,2.79,78,44
457860,Apollo 11 VR,2016-04-01,0,7.5,478,80
457870,Minigame Party VR,2016-04-05,0,0.79,3,1
457890,TumbleSeed,2017-05-02,0,10.99,137,38
457960,Holopoint,2016-04-04,0,10.99,607,60
457980,Adele: Following the Signs,2016-06-02,0,2.09,15,3
458000,March of the Living,2016-04-20,0,11.39,365,119
458030,StarFringe: Adversus,2016-04-05,0,4.99,19,14
458040,Hex Gambit,2018-10-15,0,11.39,18,4
458060,Drusilla Dreams,2016-04-22,0,0.79,23,24
458110,VReakout,2016-07-13,0,5.59,6,1
458170,SpiritSphere,2017-01-23,0,7.19,34,3
458190,VR0GU3™: Unapologetic Hardcore VR Edition,2017-01-09,0,3.99,4,5
458200,Rumpus,2016-07-04,0,10.99,4,0
458230,Infinite Shooter,2016-04-20,0,1.59,2,1
458290,Space Bit Attack,2016-04-05,0,3.99,11,6
458330,Vilmonic,2018-11-05,0,11.39,49,7
458370,VR Baseball,2016-04-04,0,5.99,20,6
458380,Gahkthun of the Golden Lightning Steam Edition,2016-04-15,18,29.99,51,3
458410,Cabals: Magic & Battle Cards,2018-02-06,0,0,34,19
458420,Last Heroes 3,2016-04-01,0,2.09,34,12
458450,GAIN,2016-06-14,0,3.99,16,32
458470,Grim Legends 3: The Dark City,2016-06-02,0,6.99,348,26
458480,Mythic Wonders: The Philosophers Stone,2016-04-21,0,6.99,162,21
458490,Who Must Die,2018-11-13,0,5.19,11,7
458500,Babylon 2055 Pinball,2017-03-29,0,2.79,3,1
458510,Zombie Pinball,2016-06-21,0,3.99,19,18
458520,Wrath of Anna,2018-04-02,0,15.49,86,138
458540,Lines,2017-06-08,0,3.99,58,7
458560,Plastic Playground,2016-04-18,0,0,49,102
458580,Windlands 2,2018-11-15,0,23.79,69,12
458590,ABE VR,2016-06-23,0,0,155,89
458600,ZRoll,2017-04-17,0,0.79,62,38
458630,Political Animals,2016-11-02,0,10.99,84,30
458660,The Slimekings Tower,2017-07-16,0,4.99,40,5
458680,Auto Age: Standoff,2017-09-21,0,7.19,65,20
458700,Cursor Challenge,2016-04-05,0,0.79,18,14
458710,Kingdom Rush Frontiers,2016-07-25,0,6.99,2504,109
458730,Conception II: Children of the Seven Stars,2016-08-15,0,14.99,389,67
458750,FireAlpaca SE,2016-05-22,0,29.99,22,5
458760,Palinurus,2016-12-09,0,0,199,7
458770,WRC 6 FIA World Rally Championship,2016-10-07,0,34.99,323,238
458820,"States, Firms, & Households",2016-04-14,0,23.79,0,3
458830,Snooker Nation Championship,2016-04-27,0,2.89,114,80
458890,WITHIN,2016-06-16,0,0,31,33
458920,Carnival Games® VR,2016-10-27,0,15.99,101,93
458940,The Atomy,2016-10-19,0,3.19,58,99
458970,Intruder Alert: Ixian Operations,2016-07-21,0,0,39,23
458990,Astral Domine,2016-05-01,0,1.99,15,13
459010,Ghost Town Mine Ride & Shootin Gallery,2016-10-28,0,5.99,296,43
459020,Melting Hearts: Our Love Will Grow 2,2016-04-29,0,3.99,30,23
459040,Medieval Battlefields - Black Edition,2016-06-02,0,6.99,7,3
459080,YIIK: A Postmodern RPG,2019-01-17,0,15.99,51,30
459090,Masquerada: Songs and Shadows,2016-09-30,0,15.99,245,19
459100,Epsilon corp.,2016-04-01,0,3.19,95,49
459130,Love in the Glen,2016-06-08,0,4.79,35,17
459150,Super Cat Herding: Totally Awesome Edition,2018-03-09,0,6.99,20,2
459160,Allods Online My.com,2016-06-03,0,0,196,101
459170,Discovr™ Egypt: King Tuts Tomb,2016-04-11,0,0,25,18
459220,Halo Wars: Definitive Edition,2017-04-20,0,15.99,2471,374
459260,Bowslinger,2016-04-05,0,3.99,17,14
459310,The Hero Project: Redemption Season,2016-04-08,0,2.89,70,41
459350,Battlesloths 2025: The Great Pizza Wars,2017-06-06,0,7.19,52,10
459410,Sector 724,2016-11-04,0,4.99,6,3
459440,Tower!3D,2016-05-31,0,22.99,32,55
459470,Wars of Napoleon,2016-05-06,0,29.99,35,36
459520,Kinacoustic,2016-05-04,0,7.19,15,1
459540,Cherry Tree High Girls Fight,2016-06-13,0,9.99,35,15
459580,LightWalk,2016-05-17,0,3.99,12,0
459610,Star Fleet Armada Rogue Adventures,2017-06-05,0,5.19,20,2
459630,R.C. Bot Inc.,2016-07-29,0,3.99,4,6
459640,You... and who else?,2017-03-17,0,4.99,10,6
459680,Auro: A Monster-Bumping Adventure,2016-04-13,0,5.19,49,12
459760,Exotic Matter,2018-07-06,0,15.49,14,6
459780,Vektron Revenge,2017-03-06,0,6.99,4,0
459820,Crush Crush,2016-10-18,0,0,7239,982
459830,Final Days,2018-09-18,0,5.49,41,5
459870,VIRTUAnimator,2016-05-09,0,7.19,5,2
459880,PlayFortress,2016-12-07,0,14.99,8,7
459910,30 IMPOSSIBLE LEVELS,2016-04-25,0,2.79,101,123
459940,Deer Man,2016-04-15,0,1.59,204,77
460060,Varenje,2018-07-03,0,0,602,65
460120,Megadimension Neptunia VII,2016-07-05,0,23.79,2357,103
460140,Midnight at the Celestial Palace: Chapter I,2017-02-24,0,3.99,20,0
460150,One Last Chance,2016-04-07,0,2.79,52,19
460160,The Leisure of Grisaia,2016-05-17,0,1.99,223,21
460190,Rocket Riot,2016-10-19,0,6.99,37,10
460220,Xenoraid: The First Space War,2016-09-30,0,6.99,69,9
